33,1,4.9114e+13,-1.757,9.3027,-6.4288
33,1,4.9114e+13,-0.91256,10.501,-0.27241
33,1,4.9114e+13,2.6015,19.382,4.4402
33,1,4.9114e+13,5.7886,3.2144,1.1441
33,1,4.9114e+13,-1.9886,12.449,-2.7241
33,1,4.9114e+13,1.4165,16.78,8.4719
33,1,4.9115e+13,0.42223,-8.2676,-7.355
33,1,4.9115e+13,-3.5685,10.951,-0.8036
33,1,4.9115e+13,-4.6718,11.727,0.38137
33,1,4.9115e+13,-2.1384,1.6889,3.5277
33,1,4.9115e+13,-1.3348,2.4925,-0.34051
33,1,4.9115e+13,-2.9148,19.572,7.5865
33,1,4.9115e+13,3.5277,-3.9499,-1.9205
33,1,4.9115e+13,-4.0589,10.038,14.288
33,1,4.9115e+13,7.5865,13.334,3.8682
33,1,4.9115e+13,-5.1757,14.179,5.5162
33,1,4.9116e+13,1.185,2.1112,2.2201
33,1,4.9116e+13,-3.7184,19.463,-0.8036
33,1,4.9116e+13,3.1735,6.5105,4.2087
33,1,4.9116e+13,-1.7298,-5.6252,-4.3313
33,1,4.9116e+13,0.84446,12.98,11.564
33,1,4.9116e+13,2.7649,17.352,7.7364
33,1,4.9116e+13,2.3427,15.895,3.6775
33,1,4.9116e+13,4.7944,3.8273,0.99429
33,1,4.9116e+13,-1.8387,12.83,-1.5663
33,1,4.9116e+13,5.3664,14.41,6.7421
33,1,4.9117e+13,2.1112,0.27241,2.6423
33,1,4.9117e+13,4.2087,11.455,7.6274
33,1,4.9117e+13,-5.1349,9.003,-3.1735
33,1,4.9117e+13,3.0237,7.1643,0.081722
33,1,4.9117e+13,2.0703,3.4868,1.757
33,1,4.9117e+13,-3.1054,4.8625,-0.040861
33,1,4.9117e+13,-4.3994,19.532,5.0531
33,1,4.9117e+13,4.7535,-3.2961,-2.1384
33,1,4.9117e+13,-0.69464,-7.6274,-7.8181
33,1,4.9117e+13,-2.833,6.5514,-7.9679
33,1,4.9117e+13,-0.8036,10.46,0.23155
33,1,4.9118e+13,-3.2144,3.0646,3.2553
33,1,4.9118e+13,-2.8739,3.5958,0.10896
33,1,4.9118e+13,-4.4811,19.504,5.9793
33,1,4.9118e+13,2.7922,-1.757,0.19068
33,1,4.9118e+13,-4.7535,4.2087,11.141
33,1,4.9118e+13,-1.5663,3.7592,3.2553
33,1,4.9118e+13,-3.2144,2.9556,0.76274
33,1,4.9118e+13,-2.6423,19.572,8.0088
33,1,4.9119e+13,0.57205,-1.4982,-0.38137
33,1,4.9119e+13,-1.5255,-7.7364,-8.5808
33,1,4.9119e+13,-4.7535,18.537,-3.1054
33,1,4.9119e+13,1.7979,14.41,1.076
33,1,4.9119e+13,-0.8036,3.2553,3.9908
33,1,4.9119e+13,-1.2258,3.9908,0.8036
33,1,4.9119e+13,-4.6309,19.572,6.3607
33,1,4.9119e+13,1.9886,-1.3757,-0.57205
33,1,4.9119e+13,-4.6309,1.9205,8.2812
33,1,4.9119e+13,12.299,17.884,5.3256
33,1,4.912e+13,0.99429,15.241,5.3256
33,1,4.912e+13,1.0351,1.757,1.9886
33,1,4.912e+13,-9.3844,19.572,0.10896
33,1,4.912e+13,2.9556,5.598,4.6309
33,1,4.912e+13,-2.3699,-5.3664,-2.7513
33,1,4.912e+13,-1.8796,10.883,-7.7772
33,1,4.912e+13,1.1169,18.496,3.5958
33,1,4.912e+13,5.0123,4.3721,1.3348
33,1,4.912e+13,-3.337,16.59,-4.6718
33,1,4.912e+13,-6.8919,19.572,6.2381
33,1,4.9121e+13,3.3778,-0.65378,2.3018
33,1,4.9121e+13,-2.1384,15.554,4.3721
33,1,4.9121e+13,5.2847,1.6481,-0.29965
33,1,4.9121e+13,-9.4253,18.96,-4.9033
33,1,4.9121e+13,2.0703,19.572,8.0088
33,1,4.9121e+13,1.6481,-2.6015,-1.4574
33,1,4.9121e+13,-1.5663,-7.7772,-9.112
33,1,4.9121e+13,-6.9328,13.334,-6.3198
33,1,4.9122e+13,-4.1406,12.871,-0.84446
33,1,4.9122e+13,3.0237,2.3699,2.0294
33,1,4.9122e+13,-1.9886,5.9793,0.040861
33,1,4.9122e+13,2.9556,19.572,7.6274
33,1,4.9122e+13,1.7298,-5.3256,-2.7513
33,1,4.9122e+13,-0.42223,14.179,9.8884
33,1,4.9122e+13,3.1463,17.243,5.4073
33,1,4.9122e+13,-0.57205,18.728,4.6718
33,1,4.9122e+13,5.5162,3.7865,1.185
33,1,4.9123e+13,-4.3313,15.663,-3.4459
33,1,4.9123e+13,5.5571,14.71,7.4367
33,1,4.9123e+13,0.50395,-7.7772,-8.9213
33,1,4.9123e+13,-4.7126,6.8919,-11.032
33,1,4.9123e+13,-1.7298,8.9622,-2.1112
33,1,4.9123e+13,-3.2144,3.4868,3.6775
33,1,4.9123e+13,-2.3018,0.84446,1.3076
33,1,4.9123e+13,-4.7944,18.428,-4.985
33,1,4.9123e+13,4.0589,14.628,9.003
33,1,4.9123e+13,1.6889,-0.72188,1.3076
33,1,4.9124e+13,2.261,15.214,7.5865
33,1,4.9124e+13,2.261,18.578,4.6309
33,1,4.9124e+13,5.598,4.6309,-0.081722
33,1,4.9124e+13,-2.0703,1.8387,1.0351
33,1,4.9124e+13,-5.7069,19.572,6.4016
33,1,4.9124e+13,1.6889,-1.9886,0.42223
33,1,4.9124e+13,-3.1463,0.23155,5.598
33,1,4.9124e+13,5.7478,15.282,1.0351
33,1,4.9124e+13,2.4517,19.341,5.3664
33,1,4.9124e+13,5.7069,4.2087,1.5663
33,1,4.9125e+13,-3.5277,8.0496,-0.61292
33,1,4.9125e+13,5.2847,16.358,9.112
33,1,4.9125e+13,0.081722,-6.7012,-7.5457
33,1,4.9125e+13,-6.5514,17.012,-4.3721
33,1,4.9125e+13,-0.23155,15.514,0.8036
33,1,4.9125e+13,-4.5628,4.018,3.0646
33,1,4.9125e+13,-0.50395,0.69464,-0.27241
33,1,4.9125e+13,-0.50395,19.572,7.6955
33,1,4.9125e+13,0.31327,-2.1793,-2.1112
33,1,4.9126e+13,-1.9477,6.7012,11.686
33,1,4.9126e+13,7.1234,16.276,2.833
33,1,4.9126e+13,2.152,18.728,4.8216
33,1,4.9126e+13,-9.003,5.4073,2.7922
33,1,4.9126e+13,5.7069,4.7126,0.65378
33,1,4.9126e+13,-7.0145,17.271,-6.3198
33,1,4.9126e+13,7.927,12.83,7.6274
33,1,4.9126e+13,-0,-6.7421,-8.3493
33,1,4.9126e+13,-3.2961,2.5606,9.5751
33,1,4.9126e+13,6.5514,16.862,2.2201
33,1,4.9126e+13,-0.95342,17.053,4.4811
33,1,4.9127e+13,3.2961,4.2904,0.081722
33,1,4.9127e+13,-6.5105,18.115,-5.8567
33,1,4.9127e+13,5.9793,10.501,7.1234
33,1,4.9127e+13,-0.57205,-6.1292,-9.112
33,1,4.9127e+13,-5.0123,13.021,-5.7478
33,1,4.9127e+13,1.9205,15.786,1.4165
33,1,4.9127e+13,2.7922,3.1463,1.4165
33,1,4.9127e+13,-0.95342,8.0088,-0.42223
33,1,4.9127e+13,-10.079,19.572,-1.757
33,1,4.9127e+13,4.3721,5.8567,5.5162
33,1,4.9128e+13,-1.3076,-4.2087,-7.0826
33,1,4.9128e+13,0.38137,14.288,-3.5685
33,1,4.9128e+13,3.1054,19.082,5.0123
33,1,4.9128e+13,2.4517,4.7944,1.7979
33,1,4.9128e+13,-1.2258,9.6568,-1.5663
33,1,4.9128e+13,3.8273,18.047,6.851
33,1,4.9128e+13,0.081722,-7.8862,-8.1995
33,1,4.9128e+13,-1.5255,17.352,-1.8387
33,1,4.9128e+13,-1.4574,14.056,2.9829
33,1,4.9129e+13,-6.7012,4.5628,3.1054
33,1,4.9129e+13,-1.5663,1.2667,0.88532
33,1,4.9129e+13,-0.95342,19.572,8.3493
33,1,4.9129e+13,-0.91256,-3.9499,-2.9829
33,1,4.9129e+13,-2.0294,11.414,15.405
33,1,4.9129e+13,7.8589,18.701,6.0883
33,1,4.9129e+13,-1.1441,16.549,6.7421
33,1,4.9129e+13,4.1814,3.8682,-0.14982
33,1,4.9129e+13,-3.5277,18.088,-3.8682
33,1,4.9129e+13,5.6252,9.0848,6.6331
33,1,4.913e+13,2.2201,-5.8159,-10.106
33,1,4.913e+13,-9.1937,3.5685,-6.2381
33,1,4.913e+13,3.1735,15.241,1.6481
33,1,4.913e+13,5.2847,3.4051,1.2258
33,1,4.913e+13,1.4574,10.501,-1.4165
33,1,4.913e+13,3.5277,19.191,4.9033
33,1,4.913e+13,1.7298,-10.61,-11.536
33,1,4.913e+13,-6.5922,14.41,-8.8124
33,1,4.9131e+13,-8.8805,5.9793,4.2904
33,1,4.9131e+13,-2.7241,3.4051,2.2201
33,1,4.9131e+13,-8.6898,19.572,8.3493
33,1,4.9131e+13,4.9442,8.6217,5.7886
33,1,4.9131e+13,-1.1169,-6.0474,-9.8884
33,1,4.9131e+13,-1.6481,14.519,1.7979
33,1,4.9131e+13,-2.5606,8.7715,-1.3348
33,1,4.9131e+13,-13.566,5.5162,4.2087
33,1,4.9131e+13,-0.88532,2.9556,0.61292
33,1,4.9131e+13,-4.5901,19.572,8.54
33,1,4.9132e+13,1.3348,-3.1735,-2.7922
33,1,4.9132e+13,0.081722,15.854,12.068
33,1,4.9132e+13,-2.4925,10.61,-0.72188
33,1,4.9132e+13,-12.762,7.2052,4.4811
33,1,4.9132e+13,-0.57205,2.7649,1.0351
33,1,4.9132e+13,-6.3198,19.572,9.5751
33,1,4.9132e+13,0.57205,-3.3642,-0.57205
33,1,4.9132e+13,0.50395,15.827,15.745
33,1,4.9132e+13,-2.9148,6.0202,-2.9829
33,1,4.9132e+13,-11.986,5.9385,4.1406
33,1,4.9133e+13,-0.14982,4.0589,-0.14982
33,1,4.9133e+13,-1.7298,19.572,4.7944
33,1,4.9133e+13,1.9886,-6.3607,-6.0474
33,1,4.9133e+13,-1.5663,-1.6072,-0.040861
33,1,4.9133e+13,-4.7944,19.15,1.4982
33,1,4.9133e+13,2.9829,16.862,1.9205
33,1,4.9133e+13,-6.3198,5.5571,3.4868
33,1,4.9133e+13,-0.76274,2.3699,0.31327
33,1,4.9133e+13,-2.6832,18.701,7.927
33,1,4.9133e+13,1.1441,-5.8567,-4.2904
33,1,4.9134e+13,-2.6015,18.197,4.018
33,1,4.9134e+13,7.8862,-2.2201,-0.8036
33,1,4.9134e+13,4.2087,0.76274,1.9205
33,1,4.9134e+13,-0.61292,6.4016,-0.61292
33,1,4.9134e+13,0.42223,-6.8238,-10.46
33,1,4.9134e+13,-8.0496,9.6977,-2.8739
33,1,4.9134e+13,4.985,19.314,1.6481
33,1,4.9134e+13,1.7979,4.0589,2.9556
33,1,4.9135e+13,4.1406,0.76274,2.1793
33,1,4.9135e+13,-0.10896,7.7364,-1.0351
33,1,4.9135e+13,0.92618,-0.23155,2.833
33,1,4.9135e+13,-6.0474,9.9565,15.827
33,1,4.9135e+13,0.88532,0.61292,-4.8625
33,1,4.9135e+13,-4.3313,7.1643,-0.10896
33,1,4.9135e+13,-8.5808,7.355,4.2904
33,1,4.9135e+13,0.46309,2.6832,1.6481
33,1,4.9135e+13,-5.0123,19.423,8.5808
33,1,4.9135e+13,-0.34051,-5.2438,-3.4459
33,1,4.9136e+13,1.1441,16.508,11.645
33,1,4.9136e+13,-1.1441,4.6037,-3.5958
33,1,4.9136e+13,-10.924,8.3084,3.5958
33,1,4.9136e+13,0.84446,2.6015,1.757
33,1,4.9136e+13,-5.3256,18.891,7.927
33,1,4.9136e+13,1.3076,-0.10896,2.7649
33,1,4.9136e+13,-4.522,8.5808,12.79
33,1,4.9136e+13,-6.9736,17.666,-4.5628
33,1,4.9136e+13,-1.3348,12.79,-0.46309
33,1,4.9137e+13,-0.38137,12.068,0.14982
33,1,4.9137e+13,-4.8216,19.15,8.8124
33,1,4.9137e+13,0.57205,-2.3427,-0.27241
33,1,4.9137e+13,-4.4402,11.305,15.405
33,1,4.9137e+13,-0.38137,3.1463,-3.7865
33,1,4.9137e+13,-13.593,9.112,4.018
33,1,4.9137e+13,1.2667,0.8036,2.3018
33,1,4.9137e+13,-12.912,19.463,3.3778
33,1,4.9137e+13,2.5606,3.6366,3.909
33,1,4.9137e+13,-4.0997,0.53119,3.7865
33,1,4.9138e+13,11.073,6.1292,-1.9477
33,1,4.9138e+13,-3.8682,11.414,5.2166
33,1,4.9138e+13,7.0553,2.3018,0.84446
33,1,4.9138e+13,-8.7306,19.532,0.38137
33,1,4.9138e+13,3.0646,6.5922,6.6604
33,1,4.9138e+13,-1.6072,-4.3994,-5.094
33,1,4.9138e+13,4.2087,-2.1384,0.38137
33,1,4.9138e+13,-2.6015,10.038,5.8567
33,1,4.9139e+13,4.4402,18.96,3.0646
33,1,4.9139e+13,2.3699,0.53119,2.6015
33,1,4.9139e+13,-2.7513,-1.5663,2.0703
33,1,4.9139e+13,4.985,-8.9213,-4.522
33,1,4.9139e+13,1.7979,15.704,1.9477
33,1,4.9139e+13,-11.945,7.927,3.4868
33,1,4.9139e+13,0.46309,2.5606,0.99429
33,1,4.9139e+13,-3.5277,18.578,6.7421
33,1,4.9139e+13,0.8036,-4.3994,-3.7184
33,1,4.9139e+13,-4.1814,18.469,9.9156
33,1,4.914e+13,1.9477,9.9156,-3.0646
33,1,4.914e+13,-12.531,8.8532,3.5685
33,1,4.914e+13,7.1234,3.8682,-0.23155
33,1,4.914e+13,2.7922,-9.0439,-10.924
33,1,4.914e+13,-5.4345,17.965,-7.2733
33,1,4.914e+13,1.3348,-3.4868,-2.0703
33,1,4.914e+13,-6.9736,6.0474,3.4459
33,1,4.914e+13,5.3256,2.833,0.69464
33,1,4.914e+13,-9.7249,19.572,-2.4108
33,1,4.9141e+13,3.2144,4.0997,4.8216
33,1,4.9141e+13,-2.1112,-0.57205,1.5663
33,1,4.9141e+13,9.112,0.88532,-1.8796
33,1,4.9141e+13,-0.14982,8.6898,3.7592
33,1,4.9141e+13,5.6661,2.7649,0.69464
33,1,4.9141e+13,-8.1586,19.572,-1.6072
33,1,4.9141e+13,3.9499,5.3256,3.6775
33,1,4.9141e+13,-0.10896,-4.7126,-5.2438
33,1,4.9141e+13,10.42,7.1643,-2.1793
33,1,4.9142e+13,-5.3256,9.2346,6.6331
33,1,4.9142e+13,7.2733,2.6015,1.4165
33,1,4.9142e+13,-7.4367,19.572,-1.6072
33,1,4.9142e+13,3.9499,18.537,5.7478
33,1,4.9142e+13,3.3778,-7.246,-5.7886
33,1,4.9142e+13,-8.8805,19.532,3.1735
33,1,4.9142e+13,1.6072,16.358,1.185
33,1,4.9142e+13,1.9886,9.112,5.5162
33,1,4.9142e+13,5.9793,3.7184,0.88532
33,1,4.9142e+13,1.5391,1.757,1.9205
33,1,4.9142e+13,-6.8919,19.572,8.9213
33,1,4.9143e+13,0.42223,-2.4925,0.23155
33,1,4.9143e+13,-2.3427,14.942,14.206
33,1,4.9143e+13,-6.0202,9.0439,-0.76274
33,1,4.9143e+13,-10.992,7.6683,4.5628
33,1,4.9143e+13,1.5663,0.95342,1.8796
33,1,4.9143e+13,-9.1529,19.572,7.6274
33,1,4.9143e+13,0.38137,0,2.3427
33,1,4.9143e+13,-4.6718,7.1643,11.536
33,1,4.9143e+13,9.1529,5.094,-0.10896
33,1,4.9144e+13,-8.4719,9.0439,4.7126
33,1,4.9144e+13,2.8739,2.0294,1.757
33,1,4.9144e+13,-10.106,19.572,2.152
33,1,4.9144e+13,4.1814,4.2087,5.2166
33,1,4.9144e+13,-5.2847,0.31327,1.4165
33,1,4.9144e+13,11.114,9.7249,1.3348
33,1,4.9144e+13,-1.4165,12.258,5.1349
33,1,4.9144e+13,8.7715,4.0589,0.23155
33,1,4.9144e+13,-1.3348,14.942,-3.8273
33,1,4.9145e+13,8.431,10.27,5.1349
33,1,4.9145e+13,-0.84446,-6.0202,-11.645
33,1,4.9145e+13,0.65378,5.7478,-2.8739
33,1,4.9145e+13,9.2346,15.473,6.6604
33,1,4.9145e+13,3.7865,5.4073,1.4574
33,1,4.9145e+13,0.53119,11.346,-0.84446
33,1,4.9145e+13,7.7772,15.05,6.8238
33,1,4.9145e+13,-0.14982,-7.7772,-14.438
33,1,4.9145e+13,-6.2109,16.508,-8.1177
33,1,4.9145e+13,8.6625,19.532,5.0531
33,1,4.9146e+13,0.081722,5.2438,3.5685
33,1,4.9146e+13,-0.84446,4.8625,-0.72188
33,1,4.9146e+13,-0.34051,-5.3256,-10.106
33,1,4.9146e+13,-3.4868,8.2812,-2.1112
33,1,4.9146e+13,9.5751,15.663,7.6955
33,1,4.9146e+13,3.5685,4.0589,1.185
33,1,4.9146e+13,-0.69464,2.8739,3.1735
33,1,4.9146e+13,-10.379,19.572,2.4517
33,1,4.9147e+13,2.4517,0.19068,4.6037
33,1,4.9147e+13,-5.6661,6.8238,8.7715
33,1,4.9147e+13,4.8216,0.65378,-2.9829
33,1,4.9147e+13,-5.094,8.54,4.8216
33,1,4.9147e+13,8.431,2.5606,-1.076
33,1,4.9147e+13,-8.6625,19.532,-0
33,1,4.9147e+13,3.4459,3.1054,5.3256
33,1,4.9147e+13,-2.261,-1.5663,-4.3313
33,1,4.9147e+13,4.2087,-5.1757,-3.6366
33,1,4.9147e+13,7.2733,18.088,5.7478
33,1,4.9148e+13,0.38137,4.5628,3.0646
33,1,4.9148e+13,-1.1441,8.8124,-0.14982
33,1,4.9148e+13,6.4424,15.364,6.851
33,1,4.9148e+13,0.14982,-9.0848,-12.83
33,1,4.9148e+13,-6.7829,15.05,-5.6661
33,1,4.9148e+13,6.7829,19.532,3.9499
33,1,4.9148e+13,-6.7829,9.4253,2.9829
33,1,4.9148e+13,6.279,3.4868,-0.081722
33,1,4.9148e+13,-2.1384,3.7865,-0.46309
33,1,4.9148e+13,-2.5334,19.572,6.7421
33,1,4.9149e+13,0.57205,-6.7421,-4.522
33,1,4.9149e+13,-7.6546,19.314,4.9442
33,1,4.9149e+13,5.7478,18.81,3.0646
33,1,4.9149e+13,-10.038,8.6625,1.5663
33,1,4.9149e+13,0.31327,2.3699,2.4517
33,1,4.9149e+13,-7.6274,19.572,10.379
33,1,4.9149e+13,-1.5663,-2.6832,0.53119
33,1,4.9149e+13,-3.1463,13.866,15.595
33,1,4.9149e+13,4.9033,8.2403,-1.5255
33,1,4.9149e+13,-11.073,8.7306,2.833
33,1,4.915e+13,-2.0703,2.6423,0.99429
33,1,4.915e+13,-5.094,19.572,10.651
33,1,4.915e+13,0.99429,-2.5334,0.040861
33,1,4.915e+13,-0.95342,8.5808,11.223
33,1,4.915e+13,1.0351,-1.1169,-2.4108
33,1,4.915e+13,-3.1463,9.003,3.4051
33,1,4.915e+13,7.2052,1.3076,-1.4165
33,1,4.915e+13,0.34051,2.3699,-0.081722
33,1,4.915e+13,-3.7184,19.572,7.9679
33,1,4.915e+13,-0.38137,-5.5571,-3.5685
33,1,4.9151e+13,-5.4754,16.208,7.0145
33,1,4.9151e+13,2.1112,14.519,0.10896
33,1,4.9151e+13,-8.9622,6.851,2.7922
33,1,4.9151e+13,-1.0351,2.0703,2.6015
33,1,4.9151e+13,-11.032,19.572,8.8124
33,1,4.9151e+13,1.0351,-0.46309,2.2201
33,1,4.9151e+13,-6.0202,9.2755,4.522
33,1,4.9151e+13,-1.3076,3.2144,2.7649
33,1,4.9152e+13,1.2258,3.7592,-1.3076
33,1,4.9152e+13,0.92618,19.532,7.246
33,1,4.9152e+13,1.4165,-6.8919,-8.1586
33,1,4.9152e+13,-4.1814,18.006,4.7126
33,1,4.9152e+13,2.0703,14.669,0.61292
33,1,4.9152e+13,-8.1586,9.8066,3.7865
33,1,4.9152e+13,0.10896,1.1441,3.1735
33,1,4.9152e+13,3.4459,10.27,-1.6889
33,1,4.9152e+13,5.9793,18.66,5.8976
33,1,4.9152e+13,0.38137,-8.0769,-8.0769
33,1,4.9153e+13,-4.3721,19.572,-0.57205
33,1,4.9153e+13,6.3198,19.232,3.7865
33,1,4.9153e+13,-2.5334,6.0883,3.0237
33,1,4.9153e+13,0.50395,2.6015,-1.3348
33,1,4.9153e+13,-1.6481,19.572,7.464
33,1,4.9153e+13,-4.2495,10.651,15.132
33,1,4.9153e+13,5.5571,2.152,-1.2258
33,1,4.9153e+13,-10.338,9.4253,4.3721
33,1,4.9154e+13,5.8295,1.6889,1.3757
33,1,4.9154e+13,7.4367,17.311,5.7886
33,1,4.9154e+13,0.31327,0.61292,3.2553
33,1,4.9154e+13,-6.851,17.311,-6.0202
33,1,4.9154e+13,10.801,19.532,4.0589
33,1,4.9154e+13,-3.1054,4.8216,2.3427
33,1,4.9154e+13,0.081722,0.38137,0.72188
33,1,4.9154e+13,-6.1292,19.572,10.924
33,1,4.9154e+13,-1.4165,-1.757,0.040861
33,1,4.9155e+13,-2.833,11.686,16.167
33,1,4.9155e+13,1.9886,-0.50395,-3.7184
33,1,4.9155e+13,-12.871,8.0088,3.6775
33,1,4.9155e+13,1.0351,0.99429,3.337
33,1,4.9155e+13,-14.247,19.572,5.9385
33,1,4.9155e+13,-0.72188,-0.46309,2.9556
33,1,4.9155e+13,-5.1757,7.8589,12.531
33,1,4.9155e+13,3.5685,-4.3313,-3.1463
33,1,4.9155e+13,-11.305,8.0769,4.0589
33,1,4.9156e+13,2.4108,1.7298,0.34051
33,1,4.9156e+13,-7.1643,19.532,-2.9556
33,1,4.9156e+13,7.6955,10.188,5.2847
33,1,4.9156e+13,1.8387,-7.1234,-12.912
33,1,4.9156e+13,-3.6366,13.021,-8.9213
33,1,4.9156e+13,6.851,18.306,6.7829
33,1,4.9156e+13,1.2667,4.2087,2.152
33,1,4.9156e+13,2.8739,0.10896,2.3427
33,1,4.9157e+13,-0.42223,-8.3084,-13.212
33,1,4.9157e+13,-2.6015,7.0553,10.61
33,1,4.9157e+13,1.7298,17.053,5.8567
33,1,4.9157e+13,0.61292,5.6252,-2.4517
33,1,4.9157e+13,-7.3958,4.9442,5.094
33,1,4.9157e+13,-1.1441,0.61292,2.8739
33,1,4.9157e+13,-11.182,19.504,9.7658
33,1,4.9157e+13,-1.1169,-0.57205,2.6832
33,1,4.9157e+13,-8.0496,2.7241,3.1463
33,1,4.9157e+13,8.2812,13.988,1.7298
33,1,4.9157e+13,4.985,14.015,6.8919
33,1,4.9158e+13,3.6366,3.3778,1.1169
33,1,4.9158e+13,-2.4925,15.554,-0.38137
33,1,4.9158e+13,4.7535,8.1995,5.5162
33,1,4.9158e+13,1.0351,-5.203,-8.0496
33,1,4.9158e+13,-2.2201,12.871,-2.4108
33,1,4.9158e+13,10.27,19.341,3.4459
33,1,4.9158e+13,-0.72188,6.0202,4.3994
33,1,4.9158e+13,-2.3018,5.9793,-1.3348
33,1,4.9158e+13,-2.1112,19.572,5.6661
33,1,4.9159e+13,-0.27241,-6.0883,-3.5958
33,1,4.9159e+13,-3.5958,13.797,15.663
33,1,4.9159e+13,3.4051,3.1054,-3.9499
33,1,4.9159e+13,5.8567,19.572,6.4016
33,1,4.9159e+13,-2.3427,5.2166,3.6366
33,1,4.9159e+13,0.72188,6.279,-0.8036
33,1,4.9159e+13,2.7922,16.78,6.2109
33,1,4.9159e+13,1.6072,-8.8124,-10.42
33,1,4.9159e+13,-9.5342,17.625,-4.5901
33,1,4.9159e+13,11.754,0.27241,-1.3076
33,1,4.916e+13,0.50395,1.757,3.5277
33,1,4.916e+13,-14.015,19.572,5.4345
33,1,4.916e+13,1.8387,1.3348,4.8216
33,1,4.916e+13,-4.3721,4.0589,6.5105
33,1,4.916e+13,-7.5048,18.96,-3.5277
33,1,4.916e+13,2.2201,14.982,-3.7592
33,1,4.916e+13,7.8181,15.323,4.7126
33,1,4.916e+13,-0.29965,-0.65378,2.9148
33,1,4.9161e+13,-4.3313,6.5514,7.927
33,1,4.9161e+13,5.1349,0.19068,-4.7944
